评论ID,评论时间,点赞数,UID,昵称,性别,用户等级,评论内容
1.27524E+11,20220826,2,48161484,万用罗非鱼,保密,6,回复 @BigKennn :是什么导致了仇恨呢
1.27525E+11,20220826,13,13372166,予己一书ellipsis,男,6,回复 @万用罗非鱼 :你这个问题宏观到可以用整个人类历史来回答，你想让B站网友回答你？除非B站人均孔子[吃瓜][吃瓜][吃瓜][吃瓜]
1.27527E+11,20220826,8,19073231,风之Mo法师,保密,6,回复 @万用罗非鱼 :归根结底是资源的不平衡
1.27527E+11,20220826,39,1075214946,呃额哦阿,保密,4,最终必以战争的方式永远结束战争
1.27529E+11,20220826,5,17042031,我是好人0000,保密,6,回复 @虚無空界 : 那么应该思考的是为什么会出现物质资源极度不平衡的情况，而不是认定这是永恒存在的情况，战争短时间内不会消失，但不会永远存在，必将会有结束一切战争的战争出现
1.27549E+11,20220826,8,350877436,那chai,男,5,仇恨带动了战争，战争有激化了仇恨……
1.27515E+11,20220826,14,70932771,BigKennn,保密,6,说的太好了，仇恨与复仇把人类一次次的带向深渊，循环往复。
1.27515E+11,20220826,5,575905737,寒山寺的光头,男,4,愿永远世界和平啊
1.27516E+11,20220826,25,26092338,无良的时光,男,6,战争是残酷的，是将一切美好的东西毁灭的，任何有良知的人都不应该渴望新的战争，世界如果可以放下成见，那么那些本来载歌载舞的人民也许活得会更好，可惜的是二战之后就是冷战，在柏林的那次握手好像不存在了一样，世界不应该如此
1.27523E+11,20220826,3,477139601,虚無空界,保密,5,不患寡而患不均 战争不会消失
1.27524E+11,20220826,2,48161484,万用罗非鱼,保密,6,回复 @BigKennn :是什么导致了仇恨呢
1.27525E+11,20220826,13,13372166,予己一书ellipsis,男,6,回复 @万用罗非鱼 :你这个问题宏观到可以用整个人类历史来回答，你想让B站网友回答你？除非B站人均孔子[吃瓜][吃瓜][吃瓜][吃瓜]
1.27527E+11,20220826,8,19073231,风之Mo法师,保密,6,回复 @万用罗非鱼 :归根结底是资源的不平衡
1.27527E+11,20220826,39,1075214946,呃额哦阿,保密,4,最终必以战争的方式永远结束战争
1.27529E+11,20220826,5,17042031,我是好人0000,保密,6,回复 @虚無空界 : 那么应该思考的是为什么会出现物质资源极度不平衡的情况，而不是认定这是永恒存在的情况，战争短时间内不会消失，但不会永远存在，必将会有结束一切战争的战争出现
1.27549E+11,20220826,8,350877436,那chai,男,5,仇恨带动了战争，战争有激化了仇恨……
1.27596E+11,20220827,28,435769692,世界某热心同志,男,4,不，他们是幸福的。一个人的一生应该这样度过：当他回首往事时，不至因碌碌无为而羞愧，也不至因虚度年华而悔恨，当他临死的时候，他能够说：“我的全部精力和整个生命都已经献给了世界上最壮丽的事业——为人类解放而斗争！”
1.27607E+11,20220827,3,317165861,想个名字太难了哎呀,男,5,确实，战争是多么壮丽而又可怕。战争开始时海因里希需要完成一个不可能完成的任务，去拯救一个国家，而苏军的将军元帅则要向德军复仇。战争给所有人都造成了不可磨灭的灾难，没有参与战争的人无法感知那些元帅将军们的每一个抉择所带来的巨大的痛苦，而我们这些普通人也只能在巨大缥缈的战争中灰飞烟灭了吧。
1.27621E+11,20220827,5,318638153,零余之幻夜歌,保密,6,"回复 @世界某热心同志 :保尔柯察金:我的作者1920年代就病逝了，这说的可不是这场我从来没有经历过的战争。你以为我是b站鲁迅伏特加国分迅，不管啥事都往我话上套？

还有，我在原著中出生成长在今天的乌俄边境。你觉得你现在讲这话合适？不会抖机灵可以不瞎抖。"
1.27714E+11,20220828,169,243718106,黑灯瞎火的氯气,男,5,摧毁法西斯不算胜利与荣耀？
1.27746E+11,20220828,221,386162987,事往南城,保密,5,回复 @黑灯瞎火的氯气 : 在圣母看来就不是，他们一概认为战争双方都有错，然而他们从不会思考战争也有正义的目的，并且他们也不会明白战争不可避免，战争也永远不会消失。即使等到地球统一，到那时候，随着地球行星文明的发展，不可避免的要与其他的行星文明遭遇，有限的资源一定会导致更加残酷的行星战争。
1.27747E+11,20220828,60,386162987,事往南城,保密,5,回复 @事往南城 : 消灭法西斯就是荣耀，抵抗侵略的战争也是荣耀，这就是胜利，伴随者巨大牺牲的悲壮的胜利，也是人类反抗法系的光荣。
1.27952E+11,20220829,2,88438539,Mayerl,保密,5,回复 @黑灯瞎火的氯气 :毫无疑问是，我只是觉得人类自诩为拥有高贵理智的万物之灵，最终在发展中走向如此残酷的厮杀未免显得悲哀。当然像另一位仁兄所言，资源有限势必引起血的争斗，但我依旧希望这种争斗有一日能在一个生产力的新的高峰上得到解决。毕竟是同一个物种，人和人之间哪有不可跨越的差异呢
1.28036E+11,20220830,0,11697303,月光下的王司徒,男,6,回复 @Mayerl :战争我不敢预言，但即使物资绝对丰富，个体的人进行故意杀人犯罪也无法避免[跪了]
1.28242E+11,20220831,0,382015081,半只柠檬精,男,5,回复 @事往南城 :战争是政治的衍生
1.30587E+11,20220919,0,51802451,账号已注销,保密,0,回复 @事往南城 : 战争肯定是有原因的，不会平白无故发生，内部资源不能满足的时候，肯定要向外扩展的，谁死谁活的问题。
1.27515E+11,20220826,2,526637688,小师叔一_一,保密,4,加油
1.27517E+11,20220826,10,449929000,塔塔开的JokerJoestar,保密,5,up真的让我爱上历史[脱单doge]
1.27519E+11,20220826,5,1483778008,昕璐璐,女,4,回复 @塔塔开的JokerJoestar :这个up还是我的历史老师推荐给我们的[脱单doge]上课时给我们放二战简史
1.27519E+11,20220826,3,284674370,森宇Zz,保密,5,如果现在不会 高考之后可能就更不会了
1.27521E+11,20220826,2,220174669,如梦逝雪,保密,5,有空可以玩玩hoi4[脱单doge]
1.27525E+11,20220826,9,13372166,予己一书ellipsis,男,6,学理也不妨碍自己去读史书，加油吧
1.27526E+11,20220826,2,449929000,塔塔开的JokerJoestar,保密,5,回复 @昕璐璐 :巧了我们课上也放过（中东战争那个）
1.27527E+11,20220826,1,145053052,梧怜,保密,5,高二理科生+1
1.27527E+11,20220826,155,23650974,ThTree,保密,6,没有理由也没有机会了解历史？理科就不能去了解历史？你把人生想的太狭隘了
1.27529E+11,20220826,122,5203299,千歳朔,男,6,听段子评书那是古往今来人的爱好，真要学历史的话很无聊的...大多数史书不仅需要出色的语文和外语能力，内容还是流水账。要在一堆的流水账里一点点拼凑历史的线索，是一项非常需要耐心的学问的[微笑]
1.27515E+11,20220826,2,526637688,小师叔一_一,保密,4,加油
1.27517E+11,20220826,10,449929000,塔塔开的JokerJoestar,保密,5,up真的让我爱上历史[脱单doge]
1.27519E+11,20220826,5,1483778008,昕璐璐,女,4,回复 @塔塔开的JokerJoestar :这个up还是我的历史老师推荐给我们的[脱单doge]上课时给我们放二战简史
1.27519E+11,20220826,3,284674370,森宇Zz,保密,5,如果现在不会 高考之后可能就更不会了
1.27521E+11,20220826,2,220174669,如梦逝雪,保密,5,有空可以玩玩hoi4[脱单doge]
1.27525E+11,20220826,9,13372166,予己一书ellipsis,男,6,学理也不妨碍自己去读史书，加油吧
1.27526E+11,20220826,2,449929000,塔塔开的JokerJoestar,保密,5,回复 @昕璐璐 :巧了我们课上也放过（中东战争那个）
1.27527E+11,20220826,1,145053052,梧怜,保密,5,高二理科生+1
1.27527E+11,20220826,155,23650974,ThTree,保密,6,没有理由也没有机会了解历史？理科就不能去了解历史？你把人生想的太狭隘了
1.27529E+11,20220826,122,5203299,千歳朔,男,6,听段子评书那是古往今来人的爱好，真要学历史的话很无聊的...大多数史书不仅需要出色的语文和外语能力，内容还是流水账。要在一堆的流水账里一点点拼凑历史的线索，是一项非常需要耐心的学问的[微笑]
1.27531E+11,20220826,17,521998434,Tokyo立花瀧,保密,5,回复 @ThTree :高考啊兄弟，要全力奔赴高考
1.27532E+11,20220826,7,23650974,ThTree,保密,6,回复 @Tokyo立花瀧 :高中我也没少看书看杂志啊，全用来刷题也太无聊了
1.27533E+11,20220826,18,152987577,却道天凉好个秋12,保密,5,回复 @Tokyo立花瀧 : 既然全力奔赴高考为什么还能刷b站，还是说只有时间刷b站没有时间看书？
1.27534E+11,20220826,2,339869935,爱吃薯条的斯拉夫人,保密,2,我也是高二理科的[脱单doge]很喜欢up的历史分析
1.27534E+11,20220826,1,388272775,晨初见雨,男,5,回复 @爱吃薯条的斯拉夫人 :[脱单doge]
1.27535E+11,20220826,14,1292022,安良闲人,男,6,学文科也不教你这些
1.27536E+11,20220826,2,446208828,只愿理性,男,4,正好暑假，翻翻文科书也可以啊，弥补遗憾的同时应付学考
1.27549E+11,20220826,25,516274151,须之莫人,男,3,回复 @千歳朔 : 说得对，我对历史的兴趣大多都来源于调研室小约翰这些人的讲故事，然后去看一些自己感兴趣的东西，真要学历史也不那么喜欢。本人准高二，选的物化生
1.27574E+11,20220827,13,384819753,可燃性_,保密,5,高二文科生遗憾地告知你，高中真的不学这些作战过程[笑哭][笑哭]历史学的都是分析战争爆发原因背景、记时间、背意义，考试也侧重这些，战争过程比较少，也不会考战术的[大哭]不过很有可能在上课听讲中聆听不少逸闻故事[脱单doge][脱单doge]总之还是很鲜活!
1.27581E+11,20220827,2,1864466134,拉拉乐屁,保密,4,我也理科生，但这并不妨碍我去了解和热爱这些[妙啊]
1.27591E+11,20220827,0,386544377,小H同学喝粥了嘛,男,5,有机会的，我就是工科生，上大学之后经常去图书馆看历史文献，还有中国人民大学的历史期刊，机会很多的
1.27598E+11,20220827,0,361099011,用心去等待_,男,5,高三理科生同感
1.27612E+11,20220827,3,36590890,我意凌云决,男,6,你的想法还是有些年轻或者说极端 选择理科不代表你无缘文科的东西 不管是高中 还是大学所教的知识都是趋于应试和表面认知的 真要有相当的见解要么自己自学专研要么升学去深造  我的导师虽然是理工科但是对历史和诗歌还是很有造诣 他经常写诗 历史人物和故事他也熟知于心 毛笔字也很绝 其实我想告诉你真正优秀的人是文理双全 更何况你有兴趣作为支撑
1.27621E+11,20220827,1,626944692,柠檬味的玉米-,女,4,回复 @women57 :我也一样选了物化生但很喜欢历史，但如果真要糸统学历史可能就没那么喜欢了
1.2764E+11,20220827,8,334657066,via苏卡不列,男,5,这跟你理科文科关系不大 历史区up是以讲故事为主的 老少咸宜
1.27664E+11,20220827,3,380538526,二维真菌,保密,5,其实这个视频与历史这门学科也没有多大关系，应该算是讲历史故事，听历史故事和学历史不是一码事
1.27669E+11,20220827,1,1240442589,萌软酱a,保密,3,高三理科生[doge]表示b战给我推了好多这些
1.27799E+11,20220828,1,619332620,HCHCzzZ,男,4,我也是理科生，爱好历史不会局限于学生生涯，学习也是
1.27909E+11,20220829,1,491223816,dhddtgcdf_Bug,保密,4,自己懒就别找借口
1.27917E+11,20220829,0,314170918,小鱼蛋可汗,保密,4,回复 @千歳朔 :感觉有点像指挥作战
1.28188E+11,20220831,0,448230229,bili_48393346574,保密,4,回复 @只愿理性 :翻开文科书也发现和军事有关几乎没有删的只能知道个战争名。[笑哭][笑哭]
1.28607E+11,20220903,0,21448715,宁宁睡不醒w,女,5,历史研究比你想象的枯燥多了。。不信的话你找个年轻且热情的大学讲师问问去。
1.29882E+11,20220913,1,71970489,werston,保密,6,回复 @ThTree : 没上过高中？觉都不够睡 不要站在高地对别人指指点点
1.29884E+11,20220913,0,23650974,ThTree,保密,6,回复 @werston :现在的高中作息太不正常了，搞的太疲惫了。  但是即使是高三一周放半天的时间我还是看了很多书和杂志啊
1.29885E+11,20220913,1,71970489,werston,保密,6,回复 @ThTree :每个人情况不一样嘛 不要过于苛责
1.30297E+11,20220916,0,690790904,思善营,保密,4,你什么都可以学，没有人阻止你。
1.30908E+11,20220921,0,37135536,怿落星辰,男,5,回复 @Tokyo立花瀧 : 学什么科不是不了解历史的理由…
1.31624E+11,20220928,0,10090478,今年也是幸运S,男,5,回复 @ThTree :高考确实没空啊
1.27672E+11,20220827,7173,244334889,DionKI,保密,5,"科瓦廖夫插旗是一个骗局。。。真实的情况是，在苏联红军攻克德国首都柏林的大型战役期间，年仅21岁的哈萨克族霍什卡尔巴耶夫的军衔是中尉，是苏联红军第150步兵师第674步兵团的侦察排排长。1945年4月30号霍什卡尔巴耶夫和士兵格里高利·布拉托夫一同将带有镰刀、斧头和一颗五星的胜利旗帜插上了纳粹德国议会大厦的楼顶。他们两人也是当天首组登上国会大厦的苏军军人。
由于民族出身的原因，前苏联时期，苏联官方一直拒绝承认霍什卡尔巴耶夫的事迹。但在民间，霍什卡尔巴耶夫的战友们许多年间持续于4月30日组织活动为他庆祝这一英雄事迹，并逐渐成为了哈萨克斯坦国内的一项重要民间纪念活动。
这其中，作家、记者哈克姆詹·卡兹巴耶夫也为证明和公开勇士的事迹，付出了大量心血。为了让英雄能够得到应有的对待，他根据包尔詹·莫穆舍吾勒的指示，进行了长期的调查取证，通过多方渠道收集了能够反映这一事迹的上百份苏联官方文件，并公诸于众。
二战英雄、反法西斯勇士拉赫姆詹·霍什卡尔巴耶夫于1988年10月10日在阿拉木图逝世。
在哈萨克斯坦独立后，为勇士恢复荣誉的呼声逐渐得到重视，1999年5月7日，时任哈萨克斯坦总统努尔苏丹·纳扎尔巴耶夫签署总统令，授予拉赫姆詹·霍什卡尔巴耶夫«人民英雄»荣誉称号。
哈萨克斯坦历史学者波拉特·阿萨诺夫曾于2005年致信俄罗斯总统弗拉基米尔·普京，要求俄罗斯官方对霍什卡尔巴耶夫的功绩予以承认。这位学者称，俄罗斯官方的回复中表示，«相关机构人员查证了具体的历史资料，证实您的同胞所作出的功绩是历史事实»。
而在2007年，俄罗斯官方正式承认了霍什卡尔巴耶夫的事迹。"
